id,firstname,lastname,full_name,birthday,age,weight,height,foot,club,national_team,country_of_birth,city_of_birth,position,role,status,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,matches_played,total_shots,accurate_shots,shot_accuracy,goals,shot_conversion,penalties_taken,penalties_scored,penalty_conversion,total_passes,accurate_passes,pass_accuracy,key_passes,assists,run_attempts_with_ball,successful_runs_with_ball,perc_successful_runs_with_ball,crosses,dribbles,free_kick_shots,free_kick_crosses,aerial_duels,aerial_duels_won,perc_aerial_duels_won,ground_defensive_duels_won,loose_ball_duels,loose_balls_won,perc_loose_balls_won,sliding_tackles,interceptions,clearances,blocks,possession_regained,own_goals,gk_balls_attacked,gk_save_attempts,gk_successful_save_attempts,perc_gk_save_success,cluster,top_knn_ids
406682,ademola,lookman,ademola lookman,7/18/1998,18,78,174,right,rasen ballsport leipzig,,England,London,MD,LW,Active,30000000,30000000,6/30/2026 0:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/406040-1682076571.jpg?lm=1,18,14,6,42.90%,5,35.70%,0,0,0.00%,266,216,81.20%,6,2,13,11,84.60%,2,33,0,2,11,1,9.10%,7,28,13,46.40%,1,16,0,10,22,0,0,0,0,0.00%,5,[  3425   4440 403272 326523 347200   8346  20450  15543 119630 101606]
407699,bel durel,avounou,bel durel avounou,9/25/1997,19,71,179,left,stade malherbe caen,,Congo,Brazzaville,MD,CM,Active,600000,800000,,Kemari,https://img.a.transfermarkt.technology/portrait/header/416168-1567581646.jpg?lm=1,9,5,1,20.00%,0,0.00%,0,0,0.00%,235,173,73.60%,1,0,4,4,100.00%,5,8,0,0,19,6,31.60%,10,18,7,38.90%,3,46,0,3,50,0,0,0,0,0.00%,6,[337903 413597  25701  14717 114762 361214 352992 116225 241564 396628]
408052,kouakou herve,koffi,kouakou herve koffi,10/16/1996,20,81,186,right,lille osc metropole,,Burkina Faso,Bobo-Dioulasso,GK,GK,Active,1500000,2500000,6/30/2024 0:00,ASR SPORT,https://img.a.transfermarkt.technology/portrait/header/415383-1672499883.jpg?lm=1,4,0,0,0.00%,0,0.00%,0,0,0.00%,76,57,75.00%,0,0,0,0,0.00%,0,0,0,1,4,4,100.00%,0,1,1,100.00%,0,11,0,0,11,0,11,21,10,47.60%,2,[ 26245 239288   4476   7974 222798   8066 285491   7848   8391  26046]
408293,javier,ontiveros parra,javier ontiveros parra,9/9/1997,19,72,170,right,malaga club de futbol,,Spain,Marbella,MD,LW,Active,600000,9000000,6/30/2024 0:00,Sports&Life,https://img.a.transfermarkt.technology/portrait/header/298983-1629886260.jpg?lm=1,12,6,1,16.70%,0,0.00%,0,0,0.00%,153,114,74.50%,4,0,5,5,100.00%,10,14,1,0,18,10,55.60%,9,14,6,42.90%,2,12,0,6,15,0,0,0,0,0.00%,18,[497355 346071 209211 482491 373768  37836   8421  62743 131321 399576]
408827,bassem,srarfi,bassem srarfi,6/25/1997,19,71,176,left,o.g.c. nice cote d'azur,tunisia,Tunisia,Tunis,MD,RW,Active,,3000000,6/30/2025 0:00,TEAM MANAGEMENT,https://img.a.transfermarkt.technology/portrait/header/401836-1523617047.jpg?lm=1,26,23,6,26.10%,3,13.00%,0,0,0.00%,359,298,83.00%,1,0,18,17,94.40%,3,44,0,0,19,7,36.80%,11,34,15,44.10%,3,33,0,15,43,0,0,0,0,0.00%,18,[ 15695  38095  18591  32652 250956 255670  15018  70834  21894 412897]
410031,moise bioty,kean,moise bioty kean,2/28/2000,16,78,183,right,hellas verona fc,,Italy,Vercelli,FW,CF,Active,20000000,40000000,6/30/2025 0:00,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/364135-1663577320.jpg?lm=1,19,34,10,29.40%,4,11.80%,0,0,0.00%,179,139,77.70%,3,0,17,17,100.00%,5,41,0,0,49,13,26.50%,6,49,11,22.40%,6,13,0,13,36,0,0,0,0,0.00%,5,[ 50272 135810   8955  79006 491409 366203 337732  86307 285508 258254]
410055,roberto,suarez pier,roberto suarez pier,2/16/1995,21,74,182,right,levante ud,,Spain,Oleiros,DF,CB,Active,1200000,3000000,6/30/2023 0:00,Bahía Internacional,https://img.a.transfermarkt.technology/portrait/header/387129-1446727633.jpg?lm=1,25,7,1,14.30%,0,0.00%,0,0,0.00%,649,556,85.70%,1,0,1,1,100.00%,1,6,0,0,54,22,40.70%,35,84,43,51.20%,7,132,0,2,141,1,0,0,0,0.00%,17,[ 14842   3466 134383  20394   8307  20707   9380  15010  20776  20579]
410062,jules,kounde,jules kounde,11/12/1998,18,70,178,right,fc girondins de bordeaux,,France,Paris,DF,CB,Active,60000000,60000000,6/30/2027 0:00,ESN,https://img.a.transfermarkt.technology/portrait/header/411975-1662585791.jpg?lm=1,18,11,4,36.40%,2,18.20%,0,0,0.00%,827,718,86.80%,0,0,13,13,100.00%,1,5,0,0,75,34,45.30%,31,29,16,55.20%,5,102,0,2,108,0,0,0,0,0.00%,7,[ 22883 278288  99661 208865   6365 283832   4358 134392  16443   3407]
412701,ihsan,sacko,ihsan sacko,7/19/1997,19,70,183,right,o.g.c. nice cote d'azur,,France,Alfortville,FW,AM,Active,400000,2000000,6/30/2024 0:00,W.Egal O.S.F.M.,https://img.a.transfermarkt.technology/portrait/header/412095-1669140969.png?lm=1,21,12,2,16.70%,0,0.00%,0,0,0.00%,261,205,78.50%,3,1,8,8,100.00%,2,23,0,0,44,13,29.50%,13,37,11,29.70%,4,24,0,5,39,0,0,0,0,0.00%,18,[ 15278 450784  25616 239298 127719 284476 397098 255320 337775  24024]
412897,daniel,raba antoli,daniel raba antoli,10/29/1995,21,74,184,left,villarreal club de futbol,,Spain,Santander,MD,RW,Active,1200000,5000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/413262-1530299369.jpg?lm=1,21,18,6,33.30%,2,11.10%,0,0,0.00%,455,358,78.70%,6,3,11,10,90.90%,10,27,0,3,32,7,21.90%,20,61,18,29.50%,13,48,0,11,75,0,0,0,0,0.00%,18,[ 21894 250956   8981   4014  32652  15695   8284  18591 246061   8144]
412914,andreaw rayan,gravillon,andreaw rayan gravillon,2/8/1998,18,75,188,right,,,Guadeloupe,Pointe-à-Pitre,DF,CB,Active,5000000,7000000,6/30/2023 0:00,AIS SPORT SERVICE,https://img.a.transfermarkt.technology/portrait/header/395083-1677595287.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,20,15,75.00%,0,0,0,0,0.00%,0,0,0,0,7,2,28.60%,2,4,3,75.00%,1,9,0,0,10,0,0,0,0,0.00%,19,[  4329 391603   7954  61979 485464 485464 485464 485464  61395 433100]
413002,konstantinos,mavropanos,konstantinos mavropanos,12/11/1997,19,80,192,right,arsenal fc,,Greece,Athens,DF,CB,Active,15000000,17000000,6/30/2025 0:00,Konstantinos Farras,https://img.a.transfermarkt.technology/portrait/header/415912-1599992968.jpg?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,100,88,88.00%,0,0,0,0,0.00%,0,1,0,0,12,5,41.70%,4,6,4,66.70%,2,15,0,0,17,0,0,0,0,0.00%,12,[  3372  41124  18974 551398 278872 270306    134  65880  65254 247169]
413041,jawad,el yamiq,jawad el yamiq,2/29/1992,24,83,190,right,genoa cfc,,Morocco,Khouribga,DF,CB,Active,2000000,2000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/235412-1623665883.JPG?lm=1,4,1,0,0.00%,0,0.00%,0,0,0.00%,169,140,82.80%,0,0,0,0,0.00%,0,0,0,0,20,9,45.00%,8,8,5,62.50%,1,32,0,1,33,0,0,0,0,0.00%,19,[  8272  32798  15455  25996 127524   6950  37959 520617 134954 516397]
413582,yves,bissouma,yves bissouma,8/30/1996,20,80,182,right,lille osc metropole,,Cote d'Ivoire,Issia,MD,CM,Active,25000000,35000000,6/30/2026 0:00,AMS CONSULTING,https://img.a.transfermarkt.technology/portrait/header/410425-1665607355.jpg?lm=1,24,38,5,13.20%,1,2.60%,0,0,0.00%,943,815,86.40%,1,0,20,20,100.00%,3,58,1,0,47,28,59.60%,53,51,25,49.00%,13,83,0,15,103,0,0,0,0,0.00%,1,[212644 375001   3680  14802   8314  25798 289359 395114  43515 253333]
413597,rominigue,kouame n'guessan,rominigue kouame n'guessan,12/17/1996,20,68,177,left,lille osc metropole,,Cote d'Ivoire,Lopou,DF,CM,Active,5000000,5000000,6/30/2024 0:00,ROGON,https://img.a.transfermarkt.technology/portrait/header/277635-1682586723.jpg?lm=1,6,0,0,0.00%,0,0.00%,0,0,0.00%,127,110,86.60%,1,1,5,5,100.00%,1,9,0,0,7,2,28.60%,4,3,2,66.70%,0,10,0,0,10,0,0,0,0,0.00%,6,[337903 407699 361214 352992 241564 471947 114762  25701 116225  14717]
413737,santiago lionel,ascacibar,santiago lionel ascacibar,2/25/1997,19,69,168,right,vfb stuttgart 1893,,Argentina,La Plata,MD,DM,Active,6500000,25000000,6/30/2023 0:00,Seven Group,https://img.a.transfermarkt.technology/portrait/header/423436-1663684499.jpg?lm=1,29,10,2,20.00%,0,0.00%,0,0,0.00%,1113,967,86.90%,0,0,7,7,100.00%,3,35,0,0,73,30,41.10%,47,111,46,41.40%,42,162,0,1,211,0,0,0,0,0.00%,1,[ 14903   3441 255738  16303 241676  90268   8143 217031 274344  25647]
415348,nicholas,pierini,nicholas pierini,8/6/1998,18,70,180,right,us sassuolo calcio,,Italy,Parma,FW,LW,Active,450000,900000,6/30/2026 0:00,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/372720-1598859686.jpg?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,16,15,93.80%,0,0,0,0,0.00%,0,0,0,0,3,0,0.00%,2,2,0,0.00%,0,1,0,0,1,0,0,0,0,0.00%,0,[ 23124  18728 330395 400558 279566  25703  21235   3394 285139 297258]
415747,jack,simpson,jack simpson,1/8/1997,19,83,178,right,afc bournemouth,,England,Weymouth,DF,CB,Active,800000,1500000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/419930-1544621207.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,6,6,100.00%,0,0,0,0,0.00%,0,0,0,0,1,0,0.00%,2,2,2,100.00%,0,4,0,0,4,0,0,0,0,0.00%,12,[239411 364870  86325   4003  26085  26336 101558     12  20704  40574]
415748,josh,tymon,josh tymon,5/22/1999,17,74,178,left,stoke city fc,,England,Hull,DF,LB,Active,3000000,3000000,6/30/2025 0:00,Triple S Sports,https://img.a.transfermarkt.technology/portrait/header/419929-1471096002.jpg?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,81,68,84.00%,0,0,1,1,100.00%,0,1,0,0,0,0,0.00%,2,6,2,33.30%,1,4,0,0,5,0,0,0,0,0.00%,6,[ 49979 297733 209095  15039 216077 493412 298212 472489 366374 209207]
415809,fabio,depaoli,fabio depaoli,4/24/1997,19,74,182,right,ac chievo verona,,Italy,Riva del Garda,MD,RB,Active,3000000,5000000,6/30/2023 0:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/324282-1630591443.jpg?lm=1,19,4,2,50.00%,0,0.00%,0,0,0.00%,320,213,66.60%,5,0,5,4,80.00%,9,5,0,0,54,16,29.60%,24,60,26,43.30%,23,89,0,7,115,0,0,0,0,0.00%,13,[263803   3351   8221 346101  25791 225948 282550 286825 272378   8516]
417231,claud,adjapong,claud adjapong,5/6/1998,18,74,180,right,us sassuolo calcio,,Italy,Modena,DF,RB,Active,1200000,4000000,6/30/2025 0:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/337716-1594641383.jpg?lm=1,16,13,3,23.10%,0,0.00%,0,0,0.00%,436,316,72.50%,4,0,19,17,89.50%,8,26,0,0,35,15,42.90%,21,44,19,43.20%,14,67,0,14,85,0,0,0,0,0.00%,15,[396616 149389  93044  70083  26368 279717  49997  26055 134769 149091]
419204,moussa,diaby,moussa diaby,7/7/1999,17,65,170,left,fc crotone,,France,Paris,FW,LW,Active,50000000,60000000,6/30/2025 0:00,AIS SPORT SERVICE,https://img.a.transfermarkt.technology/portrait/header/395516-1642608355.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,13,13,100.00%,0,0,2,2,100.00%,2,3,0,0,2,0,0.00%,1,1,0,0.00%,0,2,0,0,2,0,0,0,0,0.00%,18,[272234   8899 101705  16922  29590 373768 281254 209211 448215 399576]
419784,hamza,choudhury,hamza choudhury,10/1/1997,19,64,178,right,,,England,Loughborough,MD,CM,Active,5000000,10000000,5/31/2023 0:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/341501-1559900777.jpg?lm=1,8,2,0,0.00%,0,0.00%,0,0,0.00%,165,141,85.50%,0,1,0,0,0.00%,0,1,0,0,5,4,80.00%,9,12,4,33.30%,0,30,0,2,30,0,0,0,0,0.00%,12,[ 29642 396539   8744   5907   8315  28251  25433  14932 167118  15813]
421809,vincent,marcel,vincent marcel,4/9/1997,19,65,180,left,esperance sportive troyes aube champagne,,Guadeloupe,Basse-Terre,MD,LW,Active,350000,600000,,AY-Agency,https://img.a.transfermarkt.technology/portrait/header/453597-1637163937.png?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,17,15,88.20%,0,0,0,0,0.00%,0,2,0,0,2,2,100.00%,1,0,0,0.00%,0,2,0,0,2,0,0,0,0,0.00%,12,[212651 212651    786 212651 212651  21272  25988   3557   4789  32580]
423162,ethan,ampadu,ethan ampadu,9/14/2000,16,78,182,right,chelsea fc,wales,England,Exeter,DF,CB,Active,9000000,15000000,6/30/2023 0:00,Platinum One Group,https://img.a.transfermarkt.technology/portrait/header/392771-1658829697.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,18,18,100.00%,0,0,0,0,0.00%,0,0,0,0,2,1,50.00%,0,1,0,0.00%,0,1,0,0,1,0,0,0,0,0.00%,19,[  8522 372547  11093 198120  15474 137143 433100 485464 485464 485464]
424241,nikola,milenkovic,nikola milenkovic,10/12/1997,19,91,195,right,acf fiorentina,serbia,Yugoslavia (Republic),Belgrad,DF,CB,Active,20000000,35000000,6/30/2027 0:00,LIAN Sports Group,https://img.a.transfermarkt.technology/portrait/header/413507-1661166461.jpg?lm=1,19,9,1,11.10%,0,0.00%,0,0,0.00%,794,703,88.50%,1,0,0,0,0.00%,2,0,0,0,85,56,65.90%,34,76,46,60.50%,10,92,0,0,102,0,0,0,0,0.00%,8,[112377  15771 292991   8005  20636  20638  10108  70112   7302  15122]
424624,oghenekaro,etebo,oghenekaro etebo,11/9/1995,21,70,176,right,stoke city fc,nigeria,Nigeria,Warri,FW,CM,Active,1500000,7000000,6/30/2023 0:00,DW Sports Management,https://img.a.transfermarkt.technology/portrait/header/409106-1610479977.jpeg?lm=1,17,24,4,16.70%,0,0.00%,0,0,0.00%,738,651,88.20%,2,0,31,28,90.30%,1,35,0,3,37,21,56.80%,23,59,32,54.20%,9,71,0,10,92,1,0,0,0,0.00%,1,[165425 302600 263802  43515 413582 212644 395114   3345   3680 375001]
425923,gian-luca,itter,gian-luca itter,1/5/1999,17,72,184,left,vfl wolfsburg,,Germany,Gießen,DF,LB,Active,1000000,2000000,6/30/2025 0:00,Clever Sports GmbH,https://img.a.transfermarkt.technology/portrait/header/296378-1657044868.jpg?lm=1,5,0,0,0.00%,0,0.00%,0,0,0.00%,150,117,78.00%,1,0,4,4,100.00%,3,7,0,0,5,3,60.00%,9,16,6,37.50%,4,24,0,1,28,0,0,0,0,0.00%,6,[286506 300373 286994 336371 281135 104937  20639 388398 402898   4780]
425925,kai,havertz,kai havertz,6/11/1999,17,77,186,left,tsv bayer 04 leverkusen,,Germany,Aachen,MD,AM,Active,60000000,90000000,6/30/2025 0:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/309400-1683903902.jpg?lm=1,30,34,14,41.20%,3,8.80%,0,0,0.00%,1008,853,84.60%,8,5,27,25,92.60%,12,42,0,0,193,83,43.00%,19,119,47,39.50%,5,79,0,10,94,0,0,0,0,0.00%,10,[ 15020  15054  15877   4048 275032 134249  56274  25517 228765 447821]
425926,arne,maier,arne maier,1/8/1999,17,79,183,right,hertha bsc,,Germany,Ludwigsfelde,MD,CM,Active,5500000,24000000,6/30/2025 0:00,11WINS,https://img.a.transfermarkt.technology/portrait/header/296397-1658600197.jpg?lm=1,17,12,1,8.30%,0,0.00%,0,0,0.00%,614,521,84.90%,5,1,14,13,92.90%,6,7,0,0,30,9,30.00%,16,46,25,54.30%,0,66,0,6,69,0,0,0,0,0.00%,14,[120339   8925  25405  20943 228983   3535   3595   5290 263091  25503]
426702,hamza,mendyl,hamza mendyl,10/21/1997,19,73,179,left,fc schalke 04,morocco,Morocco,Casablanca,DF,LB,Active,800000,7000000,6/30/2025 0:00,Roberto Garcia Coro,https://img.a.transfermarkt.technology/portrait/header/447221-1656943510.jpg?lm=1,12,3,1,33.30%,0,0.00%,0,0,0.00%,332,268,80.70%,2,0,13,12,92.30%,6,21,0,0,17,6,35.30%,22,19,4,21.10%,5,37,0,5,43,0,0,0,0,0.00%,6,[ 22559  97555 493412     38 477744  55982 229119  26084  15039 209207]
426704,lilian,fournier,lilian fournier,5/18/1998,18,58,166,right,,,France,Forbach,MD,RM,Active,,,,AY-Agency,https://img.a.transfermarkt.technology/portrait/header/545576-1600709999.png?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,6,3,50.00%,0,0,0,0,0.00%,0,1,0,0,0,0,0.00%,0,1,1,100.00%,0,1,0,0,1,0,0,0,0,0.00%,0,[ 21282 136704 367146  26006 347366  27412 402014  14992 279541  62344]
433100,lars lukas,mai,lars lukas mai,3/31/2000,16,78,187,right,,,Germany,Dresden,DF,CB,Active,2000000,2500000,6/30/2025 0:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/345780-1570373016.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,106,95,89.60%,0,0,0,0,0.00%,0,1,0,0,7,2,28.60%,3,2,2,100.00%,0,4,0,0,4,0,0,0,0,0.00%,19,[485464 485464   7954 485464 485464  61395 198120   4329 391603 412914]
434142,fabrizio,caligara,fabrizio caligara,4/12/2000,16,70,180,left,cagliari calcio,,Italy,Borgomanero,MD,CM,Active,1800000,1800000,6/30/2026 0:00,,https://img.a.transfermarkt.technology/portrait/header/386574-1609841206.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,7,6,85.70%,0,0,0,0,0.00%,0,1,0,0,0,0,0.00%,0,1,0,0.00%,0,1,0,0,1,0,0,0,0,0.00%,0,[ 20690 259531   8537 272280   3541 406156 231713 353241  26378 262384]
434159,sam,field,sam field,5/8/1998,18,73,185,left,west bromwich albion fc,,England,Stourbridge,MD,CM,Active,2200000,2200000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/387331-1473687370.jpg?lm=1,11,5,1,20.00%,1,20.00%,0,0,0.00%,160,124,77.50%,1,0,0,0,0.00%,3,3,0,2,21,11,52.40%,9,29,17,58.60%,12,30,0,5,45,0,0,0,0,0.00%,12,[ 22864 351851 229140 257006 240559  20410 262048 449978 216614 376474]
437011,hicham,mahou,hicham mahou,7/2/1999,17,77,180,right,o.g.c. nice cote d'azur,,France,Nizza,MD,RW,Active,700000,800000,6/30/2026 0:00,USM GROUP ,https://img.a.transfermarkt.technology/portrait/header/344610-1651736053.png?lm=1,3,1,0,0.00%,0,0.00%,0,0,0.00%,24,19,79.20%,0,0,1,1,100.00%,0,2,0,0,2,1,50.00%,1,2,1,50.00%,2,0,0,2,2,0,0,0,0,0.00%,15,[244335  33032 234138 366571 334817 122832 293862 404397 207061  48318]
437057,driss,khalid,driss khalid,2/7/1999,17,78,180,right,,,France,Toulouse,FW,AM,Active,,200000,,Zalynas Henchman,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,10,6,60.00%,0,0,1,1,100.00%,0,3,0,0,1,1,100.00%,0,2,1,50.00%,0,0,0,0,2,0,0,0,0,0.00%,18,[ 49992   3348 239191 352993 254649   1751 101666 300830  26038   5791]
437636,jessy,deminguet,jessy deminguet,1/7/1998,18,74,178,left,stade malherbe caen,,France,Caen,MD,CM,Active,2000000,3000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/539232-1540373365.jpg?lm=1,12,6,5,83.30%,1,16.70%,0,0,0.00%,184,133,72.30%,1,1,12,12,100.00%,6,7,0,4,16,9,56.20%,10,26,13,50.00%,4,27,0,5,37,0,0,0,0,0.00%,15,[287003    354  82266  20506  80019   5383  62091 237274 531655 255935]
442211,abdelhamid,sabiri,abdelhamid sabiri,11/28/1996,20,80,183,right,huddersfield town fc,,Morocco,Goulmima,MD,AM,Active,3000000,4000000,6/30/2023 0:00,Amin Sakman,https://img.a.transfermarkt.technology/portrait/header/340394-1661514460.jpg?lm=1,5,5,0,0.00%,0,0.00%,0,0,0.00%,81,62,76.50%,0,1,2,1,50.00%,1,3,0,0,40,20,50.00%,1,11,4,36.40%,1,8,0,3,9,0,0,0,0,0.00%,18,[ 26665 343729 302798   8049  99423  32601 397098 285509  15278 217052]
443324,douglas luiz,soares de paulo,douglas luiz soares de paulo,5/9/1998,18,65,178,right,girona fc,,Brazil,Rio de Janeiro,MD,DM,Active,35000000,38000000,6/30/2026 0:00,Sports Invest UK ltd,https://img.a.transfermarkt.technology/portrait/header/447661-1637233547.jpg?lm=1,14,10,5,50.00%,0,0.00%,0,0,0.00%,129,106,82.20%,0,0,6,5,83.30%,1,4,0,1,14,5,35.70%,8,12,3,25.00%,1,8,0,1,14,0,0,0,0,0.00%,5,[ 16027  70974 246633  25871  20441  20523  26547 278513 245807  92922]
444439,vasilije,janjicic,vasilije janjicic,11/2/1998,18,82,180,right,hamburger sv,,Switzerland,Zürich,MD,CM,Active,150000,1250000,6/30/2023 0:00,Soccertalk GmbH,https://img.a.transfermarkt.technology/portrait/header/265254-1532340713.jpg?lm=1,7,2,1,50.00%,0,0.00%,0,0,0.00%,141,114,80.90%,0,0,1,1,100.00%,0,1,0,0,15,5,33.30%,4,18,8,44.40%,2,24,0,1,27,0,0,0,0,0.00%,14,[135937  15131  61961   4366 221376  69658  15782 286226 112459   8324]
447205,phil,foden,phil foden,5/28/2000,16,68,175,left,manchester city fc,,England,Stockport,MD,CM,Active,110000000,110000000,6/30/2027 0:00,,https://img.a.transfermarkt.technology/portrait/header/406635-1668524492.jpg?lm=1,5,0,0,0.00%,0,0.00%,0,0,0.00%,43,38,88.40%,1,0,1,1,100.00%,1,4,0,0,2,0,0.00%,2,3,2,66.70%,0,0,0,0,0,0,0,0,0,0.00%,5,[  9179  21025 335634 403546  25865 149846 259946 149076 278513 349687]
447223,jadon,sancho,jadon sancho,3/25/2000,16,76,178,right,bv borussia 09 dortmund,,England,London,MD,LW,Active,55000000,130000000,6/30/2026 0:00,,https://img.a.transfermarkt.technology/portrait/header/401173-1632686361.jpg?lm=1,12,11,4,36.40%,1,9.10%,0,0,0.00%,358,305,85.20%,4,4,17,17,100.00%,9,27,0,0,16,6,37.50%,8,30,11,36.70%,0,18,0,5,23,0,0,0,0,0.00%,15,[  9194 239295  70121 277002   6684 239843   4362 207001 366571 293862]
447254,rekeem,harper,rekeem harper,3/8/2000,16,64,188,right,west bromwich albion fc,,England,Birmingham,MD,CM,Active,450000,2500000,5/31/2023 0:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/456877-1632909570.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,4,4,100.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,1,1,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,0,[256776 167104 353241  26093  86200 231713  26378  20690 263092 285139]
447379,beni,baningime,beni baningime,9/9/1998,18,70,178,right,everton fc,,DR Congo,Kinshasa,MD,CM,Active,850000,3000000,5/31/2024 0:00,Triple S Sports,https://img.a.transfermarkt.technology/portrait/header/399369-1514553831.jpg?lm=1,8,0,0,0.00%,0,0.00%,0,0,0.00%,84,69,82.10%,0,0,0,0,0.00%,0,3,0,0,6,1,16.70%,1,10,4,40.00%,1,14,0,0,15,0,0,0,0,0.00%,19,[388832 167117  26068 266532 266312  15050 365707 282445   3343 279570]
447538,michael,obafemi,michael obafemi,7/6/2000,16,71,169,right,southampton fc,republic of ireland,Ireland,Dublin,FW,CF,Active,4000000,5000000,5/31/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/444208-1543493691.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,1,1,100.00%,0,0,0,0,0.00%,0,0,0,0,1,0,0.00%,0,1,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,0,[ 18728 297258  25703 415348  23124  21235   3394 330395 339857 262384]
447804,federico,chiesa,federico chiesa,10/25/1997,19,69,175,right,acf fiorentina,italy,Italy,Genova,MD,RW,Active,50000000,70000000,6/30/2025 0:00,LIAN Sports Group,https://img.a.transfermarkt.technology/portrait/header/341092-1663576975.jpg?lm=1,36,104,31,29.80%,6,5.80%,0,0,0.00%,966,731,75.70%,23,4,72,68,94.40%,47,124,0,0,44,8,18.20%,47,128,42,32.80%,16,67,0,44,102,0,0,0,0,0.00%,3,[295761 377071   3802 208696 353833  20556 391530   8471  26512 135913]
447812,thomas,edwards,thomas edwards,1/22/1999,17,76,175,right,stoke city fc,,England,Stafford,DF,RB,Active,1500000,3000000,6/30/2024 0:00,Beswicks Sports Ltd,https://img.a.transfermarkt.technology/portrait/header/430788-1645118461.jpg?lm=1,6,1,0,0.00%,0,0.00%,0,0,0.00%,171,126,73.70%,0,0,0,0,0.00%,3,3,0,1,15,8,53.30%,13,12,3,25.00%,0,22,0,1,22,0,0,0,0,0.00%,19,[ 15015  20512 286381  49977   3562  92908  18544 285590  15244   3672]
447821,youssef,en-nesyri,youssef en-nesyri,6/1/1997,19,73,189,left,cd leganes,morocco,Morocco,Fès,FW,CF,Active,15000000,40000000,6/30/2025 0:00,starbox,https://img.a.transfermarkt.technology/portrait/header/433049-1682087358.jpg?lm=1,26,41,12,29.30%,5,12.20%,1,0,0.00%,283,185,65.40%,3,0,14,12,85.70%,5,38,0,0,241,91,37.80%,18,97,31,32.00%,9,42,0,14,74,0,0,0,0,0.00%,10,[274435   4048  25517 275032  20692   9206    382  12536  72397   8747]
448038,julien,ngoy,julien ngoy,11/2/1997,19,70,185,right,,,Belgium,Antwerpen,FW,CF,Active,900000,1000000,6/30/2025 0:00,,https://img.a.transfermarkt.technology/portrait/header/286005-1548261620.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,5,4,80.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,1,1,100.00%,0,0,0,0,0,0,0,0,0,0.00%,12,[332821 487983 361779  77544 405597  86722 485794 397028   8268   7979]
448079,ismaila,sarr,ismaila sarr,2/25/1998,18,68,178,right,stade rennais fc,senegal,Senegal,Saint-Louis,MD,RW,Active,20000000,30000000,6/30/2024 0:00,Teranga Sports,https://img.a.transfermarkt.technology/portrait/header/410225-1668162683.jpg?lm=1,27,40,16,40.00%,5,12.50%,0,0,0.00%,476,376,79.00%,7,3,46,45,97.80%,12,86,0,0,54,17,31.50%,26,67,31,46.30%,3,32,0,16,54,0,0,0,0,0.00%,3,[209028  32968  15191  15198  21296  25898  86338   3451 301017   3360]
